oms_score,sex,race,pb,p1,p2,p3,p4,p5,ac,id
97.211029,M,2,IN,IN,EN,FA,MP,SC,1,1
96.859131,F,1,AV,AV,AG,FI,MS,MI,2,2
96.692955,M,1,AV,AV,MS,AR,MI,IN,2,3
96.545601,M,1,AV,AV,IN,EN,FA,AR,4,4
96.221519,M,1,IN,IN,MI,EN,MP,AR,1,5
95.980782,M,1,EN,EN,MI,IN,AR,MS,2,6
95.553154,M,1,MP,MP,EN,MI,AR,FA,1,7
95.292152,M,1,IN,IN,AR,EN,MI,OD,4,8
94.84156,M,2,EN,EN,FI,MI,SC,AR,1,9
94.754486,F,1,MI,MI,MS,EN,FI,AD,1,10
94.702736,M,1,IN,IN,AR,EN,FA,AD,1,11
94.657936,M,1,IN,IN,MI,AR,FA,MP,1,12
94.651428,M,1,MI,MI,AD,QM,MS,EN,1,13
94.311119,M,2,IN,IN,AR,FA,MI,EN,1,14
94.200264,M,1,MP,MP,FA,AR,MS,EN,1,15
94.116722,M,1,IN,IN,AR,SC,MI,EN,1,16
94.102646,M,1,AV,AV,MS,MI,AG,MP,1,17
94.008926,F,4,AD,AD,MI,MS,SC,EN,3,18
93.943153,M,1,IN,IN,EN,MI,AR,FA,1,19
93.888992,M,2,AV,AV,MS,SC,QM,TC,1,20
93.834976,M,1,MI,MI,AR,MS,FA,QM,1,21
93.788445,F,1,AV,AV,MP,EN,MI,SC,1,22
93.775093,M,1,AV,AV,AR,EN,IN,MI,2,23
93.744949,M,1,IN,IN,MI,AR,FA,SC,1,24
93.709496,M,1,MI,MI,IN,AR,FA,SC,2,25
93.440804,M,1,MS,MS,MI,EN,AR,SC,1,26
93.359169,F,1,EN,EN,MI,OD,MP,TC,4,27
93.294701,M,1,IN,IN,EN,AR,SC,FA,4,28
93.245171,M,1,IN,IN,EN,SC,AR,MI,1,29
93.147415,M,2,MI,MI,IN,MS,QM,EN,1,30
93.111389,M,4,MI,MI,SC,AR,MS,FI,3,31
93.072723,F,1,MI,MI,MP,SC,QM,AG,1,32
92.92614,M,1,IN,IN,MI,MP,AR,EN,1,33
92.811409,F,1,AV,AV,MS,MI,TC,MP,1,34
92.772018,M,1,IN,IN,AR,FA,EN,MI,1,35
92.730072,M,1,MI,MI,EN,AR,SC,MS,1,36
92.681702,M,2,IN,IN,AR,MI,MS,MP,1,37
92.610352,M,1,IN,IN,AR,EN,MI,AD,1,38
92.597893,M,1,IN,IN,EN,FA,AR,AD,2,39
92.58004,M,1,IN,IN,AR,EN,MI,FA,1,40
92.572395,M,1,AV,AV,IN,EN,AR,MI,2,41
92.547264,M,1,IN,IN,AR,EN,MI,MP,2,42
92.541489,M,1,IN,IN,AR,EN,AD,MI,1,43
92.521835,M,1,AV,AV,EN,AR,SC,AG,2,44
92.515038,F,1,EN,EN,MI,MP,FA,SC,2,45
92.504677,M,1,MI,MI,AR,IN,AV,EN,1,46
92.504074,M,1,EN,EN,IN,FA,AR,AD,1,47
92.497734,M,1,MI,MI,IN,EN,AR,SC,1,48
92.493279,M,1,EN,EN,AR,MI,QM,FI,2,49
92.484016,M,2,MI,MI,AR,SC,AD,EN,1,50
92.479202,M,1,AR,AR,MP,OD,EN,MI,1,51
92.477837,M,1,IN,IN,EN,AR,MP,FA,2,52
92.477654,M,1,AR,AR,IN,MI,FA,MP,1,53
92.41626,M,1,IN,IN,AR,FA,EN,MI,1,54
92.36248,M,1,AR,AR,EN,IN,MI,MP,1,55
92.360161,M,1,SC,SC,MS,OD,FA,QM,1,56
92.312088,M,1,MI,MI,OD,AD,MP,FA,1,57
92.28952,M,3,AV,AV,IN,MS,MI,MP,1,58
92.271362,M,1,MI,MI,EN,SC,FA,MP,4,59
92.267693,M,3,IN,IN,AR,QM,MS,MI,1,60
92.237122,M,1,IN,IN,AR,EN,MI,FA,1,61
92.190933,M,1,AR,AR,QM,IN,TC,MI,2,62
92.149979,M,1,FI,FI,MS,QM,TC,SC,2,63
92.075058,F,2,SP,SP,MI,AG,FI,OD,3,64
92.04203,M,1,MI,MI,SC,AR,MP,EN,1,65
92.034233,M,4,SC,SC,MI,AD,AG,QM,2,66
92.011101,M,1,IN,IN,EN,MP,AR,FA,2,67
92.00589,M,1,MI,MI,IN,AR,MP,FA,3,68
91.987717,M,1,MI,MI,AR,EN,AD,SC,1,69
91.980354,M,1,MI,MI,IN,AR,MS,MP,1,70
91.9226,M,1,AV,AV,MP,MI,AR,EN,2,71
91.906395,F,1,MI,MI,SC,MP,AG,TC,1,72
91.897179,M,1,AR,AR,MI,AD,MP,IN,1,73
91.817642,M,1,MI,MI,AR,FA,EN,SC,1,74
91.79184,M,1,IN,IN,AR,EN,FA,MS,1,75
91.765747,M,1,MP,MP,MI,AR,AG,EN,1,76
91.728806,M,1,IN,IN,MI,AR,EN,SC,1,77
91.719215,M,1,IN,IN,AR,EN,MI,FA,2,78
91.715363,M,1,MI,MI,MS,EN,SC,QM,1,79
91.706978,M,1,AV,AV,MS,IN,FA,MI,2,80
91.675697,M,1,IN,IN,AR,EN,FA,SC,2,81
91.649361,M,1,IN,IN,FI,AR,EN,FA,1,82
91.607925,M,1,IN,IN,MI,MS,FA,AR,2,83
91.550163,M,1,MP,MP,MI,AD,FA,AR,1,84
91.497108,M,1,MI,MI,IN,FA,AR,EN,1,85
91.479485,M,1,MI,MI,IN,QM,SC,EN,2,86
91.468277,M,1,IN,IN,MP,EN,FA,AR,1,87
91.427284,M,5,IN,IN,EN,AR,MI,SC,1,88
91.396629,M,4,IN,IN,EN,SC,FA,AR,2,89
91.348717,F,1,MI,MI,MP,TC,EN,MS,1,90
91.229729,M,1,IN,IN,AR,FA,EN,MP,2,91
91.211594,F,1,EN,EN,MI,TC,MP,AG,2,92
91.194786,F,1,MI,MI,SC,MP,OD,CM,1,93
91.190308,M,1,AR,AR,IN,EN,MI,MS,4,94
91.182297,M,1,FA,FA,IN,SC,AR,AD,3,95
91.168343,M,1,IN,IN,AR,EN,MP,FA,1,96
91.15535,M,1,FI,FI,MI,MS,AR,SC,2,97
91.108337,M,2,MI,MI,SC,FA,AD,AR,1,98
91.094681,M,3,IN,IN,MP,FA,EN,AR,1,99
91.057129,M,1,MI,MI,IN,MP,AR,FA,1,100
91.038185,M,1,MI,MI,AR,FI,AG,AD,2,101
91.036766,M,1,MP,MP,EN,MI,FA,AR,1,102
91.027779,M,1,EN,EN,MS,IN,MP,QM,1,103
90.939346,M,1,MI,MI,AR,FA,MP,EN,1,104
90.908737,M,1,MI,MI,SC,EN,MP,AR,1,105
90.879311,M,1,QM,QM,MS,IN,AD,AG,1,106
90.874908,M,1,MI,MI,AR,FA,EN,OD,1,107
90.838921,M,1,IN,IN,AR,EN,FA,MP,1,108
90.833382,M,1,IN,IN,MI,EN,AR,FA,1,109
90.793045,M,1,IN,IN,AR,MI,EN,MP,1,110
90.786179,M,1,OD,OD,AV,MI,EN,IN,2,111
90.762115,M,1,IN,IN,MI,EN,AR,FA,1,112
90.760574,M,1,IN,IN,AR,EN,FI,QM,1,113
90.733398,F,1,MI,MI,EN,MS,OD,MP,1,114
90.696381,M,1,AR,AR,MI,SC,EN,OD,4,115
90.627151,M,3,MS,MS,QM,FI,AR,AG,1,116
90.62439,F,1,QM,QM,EN,MS,OD,MI,1,117
90.62043,M,1,IN,IN,AR,EN,FA,MP,1,118
90.578484,F,1,AV,AV,MP,MI,QM,EN,2,119
90.575264,F,1,EN,EN,MP,SC,MS,MI,1,120
90.558655,M,1,EN,EN,IN,MI,FA,AR,1,121
90.501289,M,1,IN,IN,EN,AR,FA,MS,1,122
90.498589,M,1,AV,AV,MS,AR,FA,MP,1,123
90.494965,M,3,MS,MS,AG,OD,AD,FI,1,124
90.46682,M,1,AV,AV,IN,AR,MI,EN,3,125
90.432114,M,2,MS,MS,AG,QM,AR,FI,1,126
90.419136,M,1,IN,IN,EN,MP,AR,FA,1,127
90.411354,M,1,IN,IN,EN,AR,MI,FA,1,128
90.401649,M,1,IN,IN,AR,AV,MI,FA,1,129
90.301117,M,1,IN,IN,AR,EN,FA,AD,2,130
90.299118,M,1,IN,IN,AR,EN,MP,FA,4,131
90.273537,M,1,FI,FI,IN,AR,MI,EN,2,132
90.264778,M,3,EN,EN,SC,MI,MS,TC,3,133
90.253433,M,1,IN,IN,AR,EN,MP,FA,1,134
90.245354,M,1,MI,MI,SC,MS,AR,FI,2,135
90.230728,M,2,IN,IN,AR,FA,EN,SC,2,136
90.227127,M,1,AR,AR,MP,EN,MI,FA,1,137
90.226524,M,1,AV,AV,MS,MI,EN,OD,3,138
90.215057,M,1,MI,MI,SC,IN,FI,AR,2,139
90.209091,F,1,MI,MI,MP,MS,EN,SC,1,140
90.154419,M,1,MI,MI,AR,MS,SC,FA,3,141
90.124695,M,1,AR,AR,MI,EN,AD,SC,1,142
90.116249,M,1,EN,EN,IN,AR,TC,OD,4,143
90.112953,M,3,MI,MI,AR,SC,MP,QM,1,144
90.107399,M,1,EN,EN,IN,FA,AR,AV,4,145
90.085396,M,1,AV,AV,MS,EN,IN,AR,3,146
90.069382,M,1,IN,IN,AR,MI,FA,MP,1,147
90.066505,M,1,MP,MP,FI,MS,IN,SC,1,148
90.057938,M,1,MI,MI,IN,AR,EN,MP,1,149
90.053299,M,1,OD,OD,QM,MI,AR,EN,2,150
90.047707,M,1,EN,EN,AR,IN,FA,MI,4,151
90.02993,M,1,AV,AV,EN,AR,IN,FA,4,152
90.022263,M,1,AR,AR,MP,FA,AD,EN,1,153
90.01709,M,1,IN,IN,MP,MS,MI,AR,1,154
90.012085,M,1,AR,AR,EN,MI,MS,IN,3,155
89.998817,M,1,IN,IN,FA,OD,EN,MP,1,156
89.950935,M,1,IN,IN,AR,MP,EN,FA,1,157
89.931946,F,1,MS,MS,MP,MI,EN,QM,1,158
89.898155,M,1,IN,IN,AR,AD,FA,EN,3,159
89.891098,M,1,AR,AR,MP,EN,IN,FA,1,160
89.889648,M,1,AV,AV,MS,MI,SC,TC,1,161
89.886482,M,4,MS,MS,EN,MP,TC,AG,1,162
89.886215,M,1,AV,AV,MS,IN,AR,FA,2,163
89.885094,M,1,IN,IN,AR,EN,MP,SC,1,164
89.879875,M,1,IN,IN,EN,FA,AR,MP,1,165
89.871452,M,1,AV,AV,SC,MS,MI,FI,1,166
89.852669,M,1,IN,IN,AR,MI,EN,MP,1,167
89.849205,M,1,AV,AV,MS,EN,MI,AR,4,168
89.724258,M,1,MI,MI,IN,AR,SC,EN,1,169
89.712746,M,1,FA,FA,IN,EN,AR,MP,2,170
89.679985,M,1,AR,AR,EN,FA,IN,AD,2,171
89.675079,F,1,AG,AG,MI,MS,SC,FI,1,172
89.668808,M,1,AV,AV,SC,FA,MS,QM,1,173
89.636375,M,1,SC,SC,MS,QM,AR,MI,3,174
89.604317,M,1,AV,AV,MS,MI,EN,AR,2,175
89.597771,M,1,AV,AV,AR,EN,IN,SC,2,176
89.582687,M,1,IN,IN,AR,EN,OD,MP,1,177
89.581085,M,1,FA,FA,AR,MI,EN,SC,1,178
89.571053,M,1,MI,MI,MP,AR,EN,MS,1,179
89.534225,M,1,IN,IN,AR,FA,MI,SC,1,180
89.527641,M,1,MI,MI,AR,IN,EN,FA,2,181
89.521172,M,1,EN,EN,IN,AR,MP,OD,4,182
89.517593,M,1,IN,IN,AR,FA,EN,AD,1,183
89.509399,F,4,MS,MS,MI,SC,FI,OD,2,184
89.506393,M,1,IN,IN,EN,AR,MI,MP,2,185
89.49752,M,1,IN,IN,AR,SC,MI,FA,1,186
89.395905,M,1,MI,MI,IN,AR,FA,MP,1,187
89.389633,M,1,MS,MS,IN,MP,AR,FA,2,188
89.33696,M,1,IN,IN,AR,MI,EN,MP,1,189
89.324341,M,1,AV,AV,FI,AG,MP,MI,2,190
89.291664,M,1,IN,IN,AR,MP,FA,MI,1,191
89.272362,M,1,AV,AV,EN,AR,FA,SC,4,192
89.214317,M,1,AR,AR,IN,MP,MI,FA,2,193
89.2006,M,1,MI,MI,SC,AR,IN,TC,1,194
89.155975,M,1,IN,IN,EN,AR,OD,FA,1,195
89.088234,M,1,AV,AV,IN,AR,FA,MP,2,196
89.071526,M,1,AV,AV,EN,CM,AR,IN,1,197
89.068459,M,1,SC,SC,TC,QM,AR,MP,2,198
89.037865,M,1,IN,IN,AR,SC,FA,OD,2,199
89.037086,M,1,IN,IN,AR,MI,FA,EN,1,200
89.033234,M,1,MI,MI,AR,IN,EN,AD,1,201
88.999252,M,1,IN,IN,EN,AR,MI,FA,1,202
88.995979,M,1,MI,MI,AR,FA,IN,EN,3,203
88.990707,F,1,MS,MS,QM,MP,EN,AG,1,204
88.951904,F,1,MI,MI,AD,AG,QM,SC,1,205
88.951241,M,1,AR,AR,EN,IN,FA,MP,1,206
88.918259,M,1,IN,IN,AR,MI,MP,FA,1,207
88.914917,F,1,MS,MS,QM,EN,SC,FI,2,208
88.914482,M,1,FA,FA,EN,AR,MI,MP,1,209
88.906792,M,1,AV,AV,IN,SC,AR,FA,3,210
88.897057,M,1,AV,AV,MS,FI,AG,SC,2,211
88.878693,M,1,AV,AV,MI,FA,AR,IN,1,212
88.874893,M,1,MI,MI,IN,MP,AR,EN,1,213
88.857117,M,1,AV,AV,MS,EN,MI,MP,1,214
88.774193,M,1,MI,MI,IN,EN,AR,MP,1,215
88.764748,F,1,MS,MS,SC,MI,AG,FI,1,216
88.761612,M,1,IN,IN,AR,SC,EN,FA,1,217
88.757607,F,1,MS,MS,EN,QM,MI,FI,1,218
88.741066,M,1,AV,AV,MS,MI,MP,EN,2,219
88.696053,M,1,MI,MI,IN,EN,FA,AR,1,220
88.688507,M,1,IN,IN,AR,MP,EN,MI,2,221
88.677086,M,1,AG,AG,QM,SC,EN,OD,1,222
88.6455,M,1,EN,EN,MS,AR,FI,IN,1,223
88.617355,M,1,AR,AR,EN,FA,SC,IN,1,224
88.605621,M,2,MI,MI,MS,AR,MP,EN,1,225
88.605415,M,1,MP,MP,AG,EN,AD,SC,1,226
88.587311,M,1,MS,MS,AV,MI,AD,SC,1,227
88.578072,M,1,FI,FI,MS,QM,AD,SC,2,228
88.574944,M,1,EN,EN,AR,IN,FA,MP,4,229
88.555679,M,1,EN,EN,IN,AR,MP,MI,4,230
88.553932,M,1,SP,SP,MS,AR,EN,FA,1,231
88.552742,M,1,OD,OD,AR,IN,MI,EN,1,232
88.525871,M,2,MI,MI,AR,IN,MP,QM,2,233
88.507156,M,1,IN,IN,EN,MI,AR,QM,1,234
88.500168,M,2,IN,IN,SC,AR,EN,AG,2,235
88.491943,M,1,IN,IN,AR,EN,FA,MP,1,236
88.491852,M,1,EN,EN,SC,IN,MS,AR,2,237
88.479385,M,1,MP,MP,MS,MI,IN,AG,2,238
88.472046,M,1,MS,MS,MI,AR,IN,MP,1,239
88.470917,M,4,EN,EN,AV,MP,AG,FI,1,240
88.456856,M,1,MI,MI,AR,MP,SC,EN,1,241
88.43293,M,1,IN,IN,AR,EN,FA,SC,1,242
88.43206,F,1,MI,MI,EN,MS,FI,OD,1,243
88.415268,M,1,AR,AR,FA,EN,AV,IN,4,244
88.396751,M,1,IN,IN,EN,AR,OD,AG,2,245
88.395859,F,1,MS,MS,SC,MI,TC,QM,4,246
88.394302,M,1,AV,AV,EN,AR,FA,MI,1,247
88.392403,M,1,SP,SP,MS,MI,FA,AR,3,248
88.385384,M,1,IN,IN,AR,MI,EN,MP,4,249
88.379135,M,1,AV,AV,MI,IN,EN,MS,1,250
88.375374,M,1,EN,EN,AR,SC,MI,IN,2,251
88.371307,M,1,AV,AV,MI,AR,MP,EN,1,252
88.366058,M,1,AV,AV,MS,AD,MI,SC,1,253
88.335602,M,1,CM,CM,EN,MI,FI,MP,4,254
88.330376,M,1,AV,AV,IN,AR,EN,MI,2,255
88.328217,M,1,AV,AV,EN,IN,AR,MP,4,256
88.309807,M,1,IN,IN,AR,FA,EN,MI,1,257
88.299416,M,4,AV,AV,QM,EN,MI,AD,1,258
88.246559,M,1,AV,AV,AR,SC,IN,EN,1,259
88.245461,M,4,MI,MI,IN,AR,EN,MP,1,260
88.203766,M,1,IN,IN,AR,FA,EN,AD,1,261
88.197121,M,1,IN,IN,EN,AR,MP,SC,1,262
88.183907,M,1,MI,MI,SC,FA,AG,OD,1,263
88.177864,M,3,MI,MI,SC,EN,MP,AG,1,264
88.172951,M,1,AR,AR,IN,EN,MI,FA,4,265
88.157211,M,1,AR,AR,FA,EN,MP,IN,1,266
88.147522,M,1,IN,IN,AR,MI,TC,EN,2,267
88.136284,M,1,MS,MS,EN,AD,FA,MI,1,268
88.132004,M,1,IN,IN,AR,EN,AD,FA,1,269
88.130074,M,1,MI,MI,IN,AR,MS,SC,1,270
88.118347,M,1,AV,AV,IN,AR,MI,MP,1,271
88.115402,M,2,MS,MS,AR,SC,EN,MP,1,272
88.067879,F,1,AG,AG,MS,QM,SC,MP,1,273
88.066734,F,1,MI,MI,SC,EN,MP,AD,3,274
88.031929,M,1,MI,MI,AR,EN,IN,FA,1,275
88.003235,M,1,AV,AV,MI,IN,QM,AR,2,276
87.997108,F,1,MI,MI,SC,AG,MP,FI,1,277
87.996887,M,1,IN,IN,EN,FA,AD,AR,2,278
87.959885,M,1,IN,IN,EN,AR,MP,OD,1,279
87.950356,F,1,AV,AV,MI,EN,MP,FA,3,280
87.949181,F,1,AG,AG,FI,EN,MI,CM,2,281
87.907188,M,1,AG,AG,MS,QM,AR,MI,1,282
87.862717,M,1,MP,MP,IN,AR,FA,EN,1,283
87.860847,M,1,IN,IN,AR,EN,MI,FA,1,284
87.858261,M,2,SC,SC,IN,AR,EN,MI,1,285
87.847908,M,5,IN,IN,AR,MI,EN,MP,1,286
87.816551,M,1,IN,IN,AR,MS,EN,MP,4,287
87.80526,M,1,IN,IN,MI,EN,FA,MP,1,288
87.786453,M,1,IN,IN,AR,MI,SC,EN,2,289
87.781898,F,1,MS,MS,SC,EN,MP,MI,1,290
87.770386,M,1,AV,AV,MS,AR,MP,MI,1,291
87.765312,M,3,IN,IN,MI,SC,AR,MP,1,292
87.764931,M,1,AV,AV,EN,MP,MI,SC,2,293
87.764366,M,1,AV,AV,MI,AR,FA,AD,2,294
87.686462,M,1,IN,IN,AR,EN,MI,FA,2,295
87.684151,M,1,IN,IN,EN,FA,MI,FI,1,296
87.681946,M,1,IN,IN,EN,MI,FA,FI,2,297
87.671646,M,1,IN,IN,AR,EN,MP,FA,1,298
87.670189,M,1,SC,SC,EN,IN,MI,AR,2,299
87.669083,M,1,IN,IN,AR,FA,EN,MP,1,300
87.656059,F,2,AG,AG,QM,FI,FA,MI,1,301
87.615013,M,1,SC,SC,MI,AG,IN,EN,1,302
87.602097,M,1,AV,AV,MS,FI,AG,MI,2,303
87.595444,M,2,MS,MS,AG,QM,FA,MP,2,304
87.595299,M,1,IN,IN,EN,AR,MP,CM,1,305
87.594574,M,1,AR,AR,MI,FA,IN,FI,1,306
87.563354,M,2,AR,AR,SC,MI,TC,QM,2,307
87.46981,M,1,IN,IN,AR,EN,MI,FA,1,308
87.454048,M,1,EN,EN,SC,AR,TC,AD,2,309
87.4263,M,1,EN,EN,SC,OD,AD,QM,4,310
87.407593,M,1,MS,MS,QM,AG,EN,TC,1,311
87.403671,M,1,AG,AG,MI,SC,AD,MS,2,312
87.380066,M,1,AR,AR,MI,EN,OD,MP,1,313
87.374184,F,1,EN,EN,OD,AD,QM,SC,1,314
87.371391,F,2,AV,AV,MI,MS,QM,SC,1,315
87.356956,M,1,IN,IN,AR,MI,EN,SC,1,316
87.353775,M,1,AR,AR,MI,FA,IN,MP,1,317
87.349312,M,1,IN,IN,AR,MI,FA,AD,1,318
87.342865,M,1,MI,MI,AG,MS,EN,FA,1,319
87.335274,F,1,MI,MI,SC,MP,MS,AG,1,320
87.317207,M,1,MP,MP,MI,AR,FA,TC,1,321
87.287575,M,1,AV,AV,MI,IN,EN,SC,4,322
87.276299,M,1,IN,IN,MI,FA,AR,OD,1,323
87.271233,M,1,MP,MP,IN,AR,EN,MS,1,324
87.266068,M,4,MS,MS,SC,FI,AD,AG,2,325
87.245445,M,1,AR,AR,FA,MI,EN,QM,1,326
87.22438,M,1,MS,MS,QM,SC,IN,MI,1,327
87.191101,M,1,MI,MI,SC,TC,FA,AD,1,328
87.189003,M,1,IN,IN,AR,EN,FA,AD,4,329
87.175255,M,1,IN,IN,AR,FA,MI,MP,2,330
87.163681,M,1,IN,IN,AR,FA,EN,MI,3,331
87.157478,F,4,AG,AG,MI,SC,MS,FI,2,332
87.139404,M,1,MI,MI,IN,FA,EN,MS,1,333
87.12542,M,1,AV,AV,MS,MI,EN,IN,4,334
87.124786,M,1,MP,MP,FA,AR,EN,AD,1,335
87.122925,M,1,AV,AV,MI,MS,IN,AR,3,336
87.11924,M,1,IN,IN,AR,EN,MI,FA,2,337
87.102486,M,1,AR,AR,IN,EN,FA,AD,1,338
87.098373,M,1,MS,MS,EN,IN,AR,FA,3,339
87.088875,F,1,MP,MP,EN,MS,TC,QM,1,340
87.087029,M,1,AV,AV,EN,MI,IN,AR,3,341
87.086449,M,1,MP,MP,AR,EN,IN,FA,2,342
87.07003,M,3,MS,MS,SC,AG,AR,MI,1,343
87.044487,M,1,IN,IN,MI,AR,EN,FA,1,344
87.029762,M,1,MS,MS,MI,EN,SC,AG,3,345
87.014641,M,1,EN,EN,MI,SC,MP,IN,4,346
87.009918,M,1,IN,IN,AR,MI,EN,FA,1,347
86.992981,M,1,MI,MI,IN,EN,AR,MP,2,348
86.968597,M,1,IN,IN,EN,MP,AR,MI,1,349
86.957603,M,2,AV,AV,MS,MI,MP,AR,2,350
86.956696,M,1,QM,QM,FI,AG,EN,SC,2,351
86.955429,M,2,MS,MS,MI,FI,EN,IN,1,352
86.934898,M,1,EN,EN,IN,MP,AR,TC,4,353
86.927536,M,1,AR,AR,MI,EN,IN,SC,1,354
86.914383,M,1,MP,MP,AR,FA,IN,AD,1,355
86.89975,M,2,IN,IN,AR,EN,FA,MP,1,356
86.898865,M,1,MS,MS,MI,SC,EN,FI,2,357
